student_id,enrollment_year,gender,semester,academic_year,semester_in_year,semester_year,major,credits_attempted,credits_earned,gpa,cumulative_credits,cumulative_gpa,library_visits,semester_training_points,cumulative_training_points,status
2018_0090,2018,Male,6,3,Spring,2020,SE,17,17,3.19,91,3.226,18,48,267,active
2018_0090,2018,Male,7,4,Fall,2021,SE,15,15,3.25,106,3.229,28,47,314,active
2018_0090,2018,Male,8,4,Spring,2021,SE,16,16,3.23,122,3.229,19,43,357,active
2018_0091,2018,Male,1,1,Fall,2018,SE,8,8,2.7,8,2.7,19,34,34,active
2018_0091,2018,Male,2,1,Spring,2018,SE,13,12,2.55,20,2.61,15,55,89,active
2018_0091,2018,Male,3,2,Fall,2019,SE,18,16,3.29,36,2.912,36,55,144,active
2018_0091,2018,Male,4,2,Spring,2019,SE,18,18,3.44,54,3.088,28,56,200,active
2018_0091,2018,Male,5,3,Fall,2020,SE,21,19,3.26,73,3.133,35,56,256,active
2018_0091,2018,Male,6,3,Spring,2020,SE,19,19,3.55,92,3.219,27,75,331,active
2018_0091,2018,Male,7,4,Fall,2021,SE,18,18,3.86,110,3.324,22,75,406,active
2018_0091,2018,Male,8,4,Spring,2021,SE,22,20,3.78,130,3.394,35,75,481,active
2018_0092,2018,Male,1,1,Fall,2018,SE,11,11,3.28,11,3.28,24,38,38,active
2018_0092,2018,Male,2,1,Spring,2018,SE,13,12,3.08,23,3.176,14,49,87,active
2018_0092,2018,Male,3,2,Fall,2019,SE,6,0,1.38,23,3.176,13,31,118,active
2018_0092,2018,Male,4,2,Spring,2019,SE,13,12,2.57,35,2.968,12,48,166,active
2018_0092,2018,Male,5,3,Fall,2020,SE,16,15,2.62,50,2.864,6,40,206,active
2018_0092,2018,Male,6,3,Spring,2020,SE,6,0,1.47,50,2.864,7,38,244,active
2018_0092,2018,Male,7,4,Fall,2021,SE,13,13,3.01,63,2.894,23,37,281,active
2018_0092,2018,Male,8,4,Spring,2021,SE,13,13,3.1,76,2.929,18,39,320,active
2018_0093,2018,Male,1,1,Fall,2018,SE,16,13,2.72,13,2.72,21,32,32,active
2018_0093,2018,Male,2,1,Spring,2018,SE,11,11,3.23,24,2.954,15,49,81,active
2018_0093,2018,Male,3,2,Fall,2019,SE,16,13,2.42,37,2.766,17,34,115,active
2018_0093,2018,Male,4,2,Spring,2019,SE,13,13,2.68,50,2.744,11,46,161,active
2018_0093,2018,Male,5,3,Fall,2020,SE,12,12,3.21,62,2.834,24,39,200,active
2018_0093,2018,Male,6,3,Spring,2020,SE,19,18,3.23,80,2.923,14,49,249,active
2018_0093,2018,Male,7,4,Fall,2021,SE,18,12,2.31,92,2.843,23,41,290,active
2018_0093,2018,Male,8,4,Spring,2021,SE,16,16,2.94,108,2.857,11,34,324,active
2018_0094,2018,Male,1,1,Fall,2018,SE,16,15,2.59,15,2.59,20,38,38,active
2018_0094,2018,Male,2,1,Spring,2018,SE,15,14,3.08,29,2.827,13,49,87,active
2018_0094,2018,Male,3,2,Fall,2019,SE,21,20,3.27,49,3.008,23,32,119,active
2018_0094,2018,Male,4,2,Spring,2019,SE,14,14,3.27,63,3.066,16,42,161,active
2018_0094,2018,Male,5,3,Fall,2020,SE,15,15,3.01,78,3.055,27,46,207,active
2018_0094,2018,Male,6,3,Spring,2020,SE,23,22,2.67,100,2.97,12,28,235,active
2018_0094,2018,Male,7,4,Fall,2021,SE,15,14,3.13,114,2.99,8,55,290,active
2018_0094,2018,Male,8,4,Spring,2021,SE,10,10,3.1,124,2.999,23,27,317,active
2018_0095,2018,Male,1,1,Fall,2018,SE,16,15,2.66,15,2.66,3,39,39,active
2018_0095,2018,Male,2,1,Spring,2018,SE,14,14,2.45,29,2.559,1,26,65,active
2018_0095,2018,Male,3,2,Fall,2019,SE,17,16,3.25,45,2.804,3,28,93,active
2018_0095,2018,Male,4,2,Spring,2019,SE,14,14,3.11,59,2.877,12,30,123,active
2018_0095,2018,Male,5,3,Fall,2020,SE,17,17,3.11,76,2.929,6,34,157,active
2018_0095,2018,Male,6,3,Spring,2020,SE,17,16,3.01,92,2.943,4,35,192,active
2018_0095,2018,Male,7,4,Fall,2021,SE,15,14,3.47,106,3.013,7,44,236,active
2018_0095,2018,Male,8,4,Spring,2021,SE,16,16,3.31,122,3.052,3,40,276,active
2018_0096,2018,Female,1,1,Fall,2018,SE,13,13,3.73,13,3.73,24,75,75,active
2018_0096,2018,Female,2,1,Spring,2018,SE,14,14,3.59,27,3.657,23,75,150,active
2018_0096,2018,Female,3,2,Fall,2019,SE,16,16,3.42,43,3.569,10,47,197,active
2018_0096,2018,Female,4,2,Spring,2019,SE,13,13,3.45,56,3.541,17,36,233,active
2018_0096,2018,Female,5,3,Fall,2020,SE,12,12,3.43,68,3.522,21,50,283,active
2018_0096,2018,Female,6,3,Spring,2020,SE,16,16,3.28,84,3.476,28,49,332,active
2018_0096,2018,Female,7,4,Fall,2021,SE,13,13,3.94,97,3.538,23,75,407,active
2018_0096,2018,Female,8,4,Spring,2021,SE,11,11,3.91,108,3.576,24,75,482,active
2018_0097,2018,Male,1,1,Fall,2018,SE,18,18,3.2,18,3.2,33,49,49,active
2018_0097,2018,Male,2,1,Spring,2018,SE,16,16,3.22,34,3.209,14,38,87,active
2018_0097,2018,Male,3,2,Fall,2019,SE,18,17,3.34,51,3.253,30,40,127,active
2018_0097,2018,Male,4,2,Spring,2019,SE,17,17,3.25,68,3.252,34,52,179,active
2018_0097,2018,Male,5,3,Fall,2020,SE,18,18,3.45,86,3.294,30,42,221,active
2018_0097,2018,Male,6,3,Spring,2020,SE,15,14,3.36,100,3.303,20,44,265,active
2018_0097,2018,Male,7,4,Fall,2021,SE,17,17,3.36,117,3.311,22,47,312,active
2018_0097,2018,Male,8,4,Spring,2021,SE,16,16,3.56,133,3.341,24,75,387,active
2018_0098,2018,Male,1,1,Fall,2018,SE,22,22,4.0,22,4.0,42,85,85,active
2018_0098,2018,Male,2,1,Spring,2018,SE,23,23,4.0,45,4.0,54,85,170,active
2018_0098,2018,Male,3,2,Fall,2019,SE,23,22,3.71,67,3.905,57,85,255,active
2018_0098,2018,Male,4,2,Spring,2019,SE,24,23,3.47,90,3.794,47,59,314,active
2018_0098,2018,Male,5,3,Fall,2020,SE,18,18,3.86,108,3.805,54,85,399,active
2018_0098,2018,Male,6,3,Spring,2020,SE,15,15,3.71,123,3.793,44,85,484,active
2018_0098,2018,Male,7,4,Fall,2021,SE,11,11,4.0,134,3.81,50,85,569,graduated
2018_0098,2018,Male,8,4,Spring,2021,SE,0,0,0.0,134,3.81,0,0,569,graduated
2018_0099,2018,Female,1,1,Fall,2018,SE,13,13,2.61,13,2.61,12,37,37,active
2018_0099,2018,Female,2,1,Spring,2018,SE,15,15,2.32,28,2.455,9,43,80,active
2018_0099,2018,Female,3,2,Fall,2019,SE,18,18,3.16,46,2.731,23,43,123,active
2018_0099,2018,Female,4,2,Spring,2019,SE,17,17,2.98,63,2.798,27,44,167,active
2018_0099,2018,Female,5,3,Fall,2020,SE,12,12,2.87,75,2.809,17,40,207,active
2018_0099,2018,Female,6,3,Spring,2020,SE,12,12,2.88,87,2.819,8,45,252,active
2018_0099,2018,Female,7,4,Fall,2021,SE,18,18,3.35,105,2.91,20,41,293,active
2018_0099,2018,Female,8,4,Spring,2021,SE,17,17,3.15,122,2.944,12,40,333,active
2018_0100,2018,Male,1,1,Fall,2018,SE,9,8,1.73,8,1.73,4,30,30,active
2018_0100,2018,Male,2,1,Spring,2018,SE,11,5,0.91,13,1.415,10,25,55,active
2018_0100,2018,Male,3,2,Fall,2019,SE,13,12,2.2,25,1.792,6,33,88,active
2018_0100,2018,Male,4,2,Spring,2019,SE,18,16,2.29,41,1.986,7,42,130,active
2018_0100,2018,Male,5,3,Fall,2020,SE,19,18,2.05,59,2.006,8,39,169,active
2018_0100,2018,Male,6,3,Spring,2020,SE,17,17,2.3,76,2.071,14,34,203,active
2018_0100,2018,Male,7,4,Fall,2021,SE,20,18,2.45,94,2.144,16,35,238,active
2018_0100,2018,Male,8,4,Spring,2021,SE,20,19,2.97,113,2.283,10,44,282,active
2018_0101,2018,Male,1,1,Fall,2018,SE,20,19,3.19,19,3.19,24,50,50,active
2018_0101,2018,Male,2,1,Spring,2018,SE,20,20,3.36,39,3.277,22,48,98,active
2018_0101,2018,Male,3,2,Fall,2019,SE,20,20,3.52,59,3.359,27,75,173,active
2018_0101,2018,Male,4,2,Spring,2019,SE,17,17,3.6,76,3.413,34,75,248,active
2018_0101,2018,Male,5,3,Fall,2020,SE,17,16,3.21,92,3.378,39,40,288,active
2018_0101,2018,Male,6,3,Spring,2020,SE,12,12,3.12,104,3.348,26,39,327,active
2018_0101,2018,Male,7,4,Fall,2021,SE,12,12,2.9,116,3.302,15,35,362,active
2018_0101,2018,Male,8,4,Spring,2021,SE,12,12,2.91,128,3.265,12,31,393,active
2018_0102,2018,Male,1,1,Fall,2018,SE,13,13,3.44,13,3.44,14,36,36,active
2018_0102,2018,Male,2,1,Spring,2018,SE,19,18,3.89,31,3.701,24,75,111,active
2018_0102,2018,Male,3,2,Fall,2019,SE,15,14,3.58,45,3.664,12,75,186,active
2018_0102,2018,Male,4,2,Spring,2019,SE,18,18,3.76,63,3.691,29,75,261,active
2018_0102,2018,Male,5,3,Fall,2020,SE,15,15,3.68,78,3.689,32,75,336,active
2018_0102,2018,Male,6,3,Spring,2020,SE,16,16,3.75,94,3.699,38,75,411,active
2018_0102,2018,Male,7,4,Fall,2021,SE,18,18,3.79,112,3.714,21,75,486,active
2018_0102,2018,Male,8,4,Spring,2021,SE,12,12,3.71,124,3.714,16,75,561,active
2018_0103,2018,Female,1,1,Fall,2018,SE,6,6,2.02,6,2.02,8,32,32,active
2018_0103,2018,Female,2,1,Spring,2018,SE,11,5,1.05,11,1.579,3,28,60,active
2018_0103,2018,Female,3,2,Fall,2019,SE,8,8,2.16,19,1.824,13,32,92,active
2018_0103,2018,Female,4,2,Spring,2019,SE,11,7,1.52,26,1.742,14,27,119,active
2018_0103,2018,Female,5,3,Fall,2020,SE,9,5,1.2,31,1.655,9,28,147,active
2018_0103,2018,Female,6,3,Spring,2020,SE,14,14,1.89,45,1.728,11,22,169,active
2018_0103,2018,Female,7,4,Fall,2021,SE,10,9,2.08,54,1.786,2,29,198,active
2018_0103,2018,Female,8,4,Spring,2021,SE,11,11,2.18,65,1.853,8,27,225,active
2018_0104,2018,Female,1,1,Fall,2018,SE,19,18,4.0,18,4.0,16,75,75,active
2018_0104,2018,Female,2,1,Spring,2018,SE,13,13,4.0,31,4.0,28,75,150,active
2018_0104,2018,Female,3,2,Fall,2019,SE,14,14,3.37,45,3.804,19,41,191,active
2018_0104,2018,Female,4,2,Spring,2019,SE,16,7,2.7,52,3.655,24,31,222,active
2018_0104,2018,Female,5,3,Fall,2020,SE,15,15,3.94,67,3.719,24,75,297,active
2018_0104,2018,Female,6,3,Spring,2020,SE,12,12,3.52,79,3.689,26,75,372,active
2018_0104,2018,Female,7,4,Fall,2021,SE,15,15,3.26,94,3.62,24,46,418,active
2018_0104,2018,Female,8,4,Spring,2021,SE,12,12,3.3,106,3.584,14,34,452,active
2018_0105,2018,Female,1,1,Fall,2018,SE,19,19,3.87,19,3.87,40,75,75,active
2018_0105,2018,Female,2,1,Spring,2018,SE,18,18,3.53,37,3.705,21,75,150,active
2018_0105,2018,Female,3,2,Fall,2019,SE,17,17,3.8,54,3.735,33,75,225,active
2018_0105,2018,Female,4,2,Spring,2019,SE,17,17,3.85,71,3.762,38,75,300,active
2018_0105,2018,Female,5,3,Fall,2020,SE,13,13,3.5,84,3.722,28,75,375,active
2018_0105,2018,Female,6,3,Spring,2020,SE,13,13,3.32,97,3.668,20,40,415,active
2018_0105,2018,Female,7,4,Fall,2021,SE,12,11,3.52,108,3.653,40,75,490,active
2018_0105,2018,Female,8,4,Spring,2021,SE,12,12,3.62,120,3.65,42,75,565,active
2018_0106,2018,Female,1,1,Fall,2018,SE,12,12,3.65,12,3.65,34,75,75,active
2018_0106,2018,Female,2,1,Spring,2018,SE,16,16,3.91,28,3.799,31,75,150,active
2018_0106,2018,Female,3,2,Fall,2019,SE,15,15,3.41,43,3.663,21,37,187,active
2018_0106,2018,Female,4,2,Spring,2019,SE,12,12,3.86,55,3.706,28,75,262,active
2018_0106,2018,Female,5,3,Fall,2020,SE,12,12,3.49,67,3.667,17,52,314,active
2018_0106,2018,Female,6,3,Spring,2020,SE,17,17,3.56,84,3.646,29,75,389,active
2018_0106,2018,Female,7,4,Fall,2021,SE,14,14,3.99,98,3.695,18,75,464,active
2018_0106,2018,Female,8,4,Spring,2021,SE,14,14,3.99,112,3.732,23,75,539,active
2018_0107,2018,Female,1,1,Fall,2018,SE,17,17,3.44,17,3.44,27,46,46,active
2018_0107,2018,Female,2,1,Spring,2018,SE,20,20,3.62,37,3.537,26,75,121,active
2018_0107,2018,Female,3,2,Fall,2019,SE,17,17,4.0,54,3.683,42,75,196,active
2018_0107,2018,Female,4,2,Spring,2019,SE,16,16,3.77,70,3.703,26,75,271,active
2018_0107,2018,Female,5,3,Fall,2020,SE,15,15,3.23,85,3.619,36,38,309,active
2018_0107,2018,Female,6,3,Spring,2020,SE,12,12,3.53,97,3.608,36,75,384,active
2018_0107,2018,Female,7,4,Fall,2021,SE,11,11,3.39,108,3.586,15,34,418,active
2018_0107,2018,Female,8,4,Spring,2021,SE,11,11,3.48,119,3.576,32,34,452,active
2018_0108,2018,Male,1,1,Fall,2018,SE,19,19,3.78,19,3.78,57,85,85,active
2018_0108,2018,Male,2,1,Spring,2018,SE,21,21,3.75,40,3.764,49,85,170,active
2018_0108,2018,Male,3,2,Fall,2019,SE,22,22,3.93,62,3.823,43,85,255,active
2018_0108,2018,Male,4,2,Spring,2019,SE,22,21,3.65,83,3.779,59,75,330,active
2018_0108,2018,Male,5,3,Fall,2020,SE,23,21,3.79,104,3.781,46,85,415,active
2018_0108,2018,Male,6,3,Spring,2020,SE,16,16,3.59,120,3.756,44,75,490,active
2018_0108,2018,Male,7,4,Fall,2021,SE,11,11,4.0,131,3.776,53,85,575,active
2018_0108,2018,Male,8,4,Spring,2021,SE,13,12,4.0,143,3.795,52,85,660,active
2018_0109,2018,Male,1,1,Fall,2018,SE,18,18,3.23,18,3.23,40,39,39,active
2018_0109,2018,Male,2,1,Spring,2018,SE,16,16,3.38,34,3.301,25,47,86,active
2018_0109,2018,Male,3,2,Fall,2019,SE,17,16,3.25,50,3.284,16,37,123,active
2018_0109,2018,Male,4,2,Spring,2019,SE,14,14,3.43,64,3.316,26,36,159,active
2018_0109,2018,Male,5,3,Fall,2020,SE,15,15,3.61,79,3.372,27,75,234,active
2018_0109,2018,Male,6,3,Spring,2020,SE,16,15,3.6,94,3.408,31,75,309,active
2018_0109,2018,Male,7,4,Fall,2021,SE,18,18,3.75,112,3.463,28,75,384,active
2018_0109,2018,Male,8,4,Spring,2021,SE,18,18,4.0,130,3.538,45,75,459,active
2018_0110,2018,Female,1,1,Fall,2018,SE,24,21,3.49,21,3.49,51,56,56,active
2018_0110,2018,Female,2,1,Spring,2018,SE,18,18,3.38,39,3.439,32,47,103,active
2018_0110,2018,Female,3,2,Fall,2019,SE,19,19,3.67,58,3.515,54,75,178,active
2018_0110,2018,Female,4,2,Spring,2019,SE,19,19,3.51,77,3.514,46,75,253,active
2018_0110,2018,Female,5,3,Fall,2020,SE,24,24,3.62,101,3.539,33,75,328,active
2018_0110,2018,Female,6,3,Spring,2020,SE,23,23,3.8,124,3.587,60,85,413,active
2018_0110,2018,Female,7,4,Fall,2021,SE,21,21,3.85,145,3.625,52,85,498,active
2018_0110,2018,Female,8,4,Spring,2021,SE,22,22,3.82,167,3.651,30,85,583,active
2018_0111,2018,Male,1,1,Fall,2018,SE,12,12,3.56,12,3.56,16,75,75,active
2018_0111,2018,Male,2,1,Spring,2018,SE,9,9,3.28,21,3.44,11,38,113,active
2018_0111,2018,Male,3,2,Fall,2019,SE,15,14,3.28,35,3.376,21,41,154,active
2018_0111,2018,Male,4,2,Spring,2019,SE,15,14,3.38,49,3.377,9,38,192,active
2018_0111,2018,Male,5,3,Fall,2020,SE,8,8,3.19,57,3.351,15,38,230,active
2018_0111,2018,Male,6,3,Spring,2020,SE,12,12,3.3,69,3.342,5,30,260,active
2018_0111,2018,Male,7,4,Fall,2021,SE,14,14,3.01,83,3.286,12,40,300,active
2018_0111,2018,Male,8,4,Spring,2021,SE,11,10,3.27,93,3.284,15,35,335,active
2018_0112,2018,Male,1,1,Fall,2018,SE,22,22,4.0,22,4.0,52,85,85,active
2018_0112,2018,Male,2,1,Spring,2018,SE,24,24,3.97,46,3.984,53,85,170,active
2018_0112,2018,Male,3,2,Fall,2019,SE,21,21,4.0,67,3.989,57,85,255,active
2018_0112,2018,Male,4,2,Spring,2019,SE,17,17,3.9,84,3.971,49,85,340,active
2018_0112,2018,Male,5,3,Fall,2020,SE,17,17,4.0,101,3.976,53,85,425,active
2018_0112,2018,Male,6,3,Spring,2020,SE,13,13,4.0,114,3.979,58,85,510,active
2018_0112,2018,Male,7,4,Fall,2021,SE,13,12,3.82,126,3.964,48,85,595,active
2018_0112,2018,Male,8,4,Spring,2021,SE,11,11,4.0,137,3.967,47,85,680,active
2018_0113,2018,Male,1,1,Fall,2018,SE,8,5,1.19,5,1.19,3,22,22,active
2018_0113,2018,Male,2,1,Spring,2018,SE,10,10,1.67,15,1.51,6,25,47,active
2018_0113,2018,Male,3,2,Fall,2019,SE,8,8,2.32,23,1.792,11,23,70,active
2018_0113,2018,Male,4,2,Spring,2019,SE,8,8,2.29,31,1.92,9,27,97,active
2018_0113,2018,Male,5,3,Fall,2020,SE,11,11,2.28,42,2.015,7,28,125,active
2018_0113,2018,Male,6,3,Spring,2020,SE,11,11,2.15,53,2.043,8,28,153,active
2018_0113,2018,Male,7,4,Fall,2021,SE,11,7,2.15,60,2.055,3,27,180,active
2018_0113,2018,Male,8,4,Spring,2021,SE,13,8,2.07,68,2.057,17,23,203,active
2018_0114,2018,Male,1,1,Fall,2018,SE,14,14,2.72,14,2.72,12,44,44,active
2018_0114,2018,Male,2,1,Spring,2018,SE,12,12,2.74,26,2.729,19,37,81,active
2018_0114,2018,Male,3,2,Fall,2019,SE,6,0,1.32,26,2.729,14,33,114,active
2018_0114,2018,Male,4,2,Spring,2019,SE,18,17,3.05,43,2.856,8,31,145,active
2018_0114,2018,Male,5,3,Fall,2020,SE,18,18,3.32,61,2.993,9,44,189,active
2018_0114,2018,Male,6,3,Spring,2020,SE,6,0,1.41,61,2.993,11,28,217,active
2018_0114,2018,Male,7,4,Fall,2021,SE,19,18,2.71,79,2.928,17,39,256,active
2018_0114,2018,Male,8,4,Spring,2021,SE,16,16,3.01,95,2.942,26,49,305,active
2018_0115,2018,Male,1,1,Fall,2018,SE,20,18,3.37,18,3.37,37,47,47,active
2018_0115,2018,Male,2,1,Spring,2018,SE,19,19,3.5,37,3.437,46,75,122,active
2018_0115,2018,Male,3,2,Fall,2019,SE,20,20,3.46,57,3.445,30,42,164,active
2018_0115,2018,Male,4,2,Spring,2019,SE,21,19,3.21,76,3.386,38,41,205,active
2018_0115,2018,Male,5,3,Fall,2020,SE,15,15,2.99,91,3.321,18,37,242,active
2018_0115,2018,Male,6,3,Spring,2020,SE,13,13,3.25,104,3.312,35,39,281,active
2018_0115,2018,Male,7,4,Fall,2021,SE,13,10,2.83,114,3.27,14,35,316,active
2018_0115,2018,Male,8,4,Spring,2021,SE,11,11,3.27,125,3.27,19,36,352,active
2018_0116,2018,Male,1,1,Fall,2018,SE,14,8,2.08,8,2.08,13,32,32,active
2018_0116,2018,Male,2,1,Spring,2018,SE,20,9,1.9,17,1.985,11,36,68,active
2018_0116,2018,Male,3,2,Fall,2019,SE,18,9,1.84,26,1.935,10,35,103,dropped_out
2018_0116,2018,Male,4,2,Spring,2019,SE,0,0,0.0,26,1.935,0,0,103,dropped_out
2018_0116,2018,Male,5,3,Fall,2020,SE,0,0,0.0,26,1.935,0,0,103,dropped_out
2018_0116,2018,Male,6,3,Spring,2020,SE,0,0,0.0,26,1.935,0,0,103,dropped_out
2018_0116,2018,Male,7,4,Fall,2021,SE,0,0,0.0,26,1.935,0,0,103,dropped_out
2018_0116,2018,Male,8,4,Spring,2021,SE,0,0,0.0,26,1.935,0,0,103,dropped_out
2018_0117,2018,Male,1,1,Fall,2018,SE,15,15,2.55,15,2.55,20,34,34,active
2018_0117,2018,Male,2,1,Spring,2018,SE,16,16,2.51,31,2.529,19,44,78,active
2018_0117,2018,Male,3,2,Fall,2019,SE,13,13,3.08,44,2.692,12,41,119,active
2018_0117,2018,Male,4,2,Spring,2019,SE,12,12,3.08,56,2.775,28,43,162,active
2018_0117,2018,Male,5,3,Fall,2020,SE,18,17,3.49,73,2.942,27,36,198,active
2018_0117,2018,Male,6,3,Spring,2020,SE,15,14,3.51,87,3.033,41,75,273,active
2018_0117,2018,Male,7,4,Fall,2021,SE,17,17,3.3,104,3.077,14,37,310,active
2018_0117,2018,Male,8,4,Spring,2021,SE,16,15,3.02,119,3.07,13,39,349,active
2018_0118,2018,Male,1,1,Fall,2018,SE,17,17,2.95,17,2.95,15,34,34,active
2018_0118,2018,Male,2,1,Spring,2018,SE,14,14,3.02,31,2.982,11,48,82,active
2018_0118,2018,Male,3,2,Fall,2019,SE,13,13,3.29,44,3.073,9,37,119,active
2018_0118,2018,Male,4,2,Spring,2019,SE,14,11,2.78,55,3.014,22,38,157,active
2018_0118,2018,Male,5,3,Fall,2020,SE,16,16,3.64,71,3.155,34,75,232,active
2018_0118,2018,Male,6,3,Spring,2020,SE,13,9,3.24,80,3.165,30,40,272,active
2018_0118,2018,Male,7,4,Fall,2021,SE,13,13,3.53,93,3.216,15,75,347,active
2018_0118,2018,Male,8,4,Spring,2021,SE,18,17,3.62,110,3.278,21,75,422,active
2018_0119,2018,Female,1,1,Fall,2018,SE,8,8,2.38,8,2.38,7,38,38,active
2018_0119,2018,Female,2,1,Spring,2018,SE,10,10,2.13,18,2.241,7,31,69,active
2018_0119,2018,Female,3,2,Fall,2019,SE,12,12,2.69,30,2.421,12,35,104,active
2018_0119,2018,Female,4,2,Spring,2019,SE,13,13,2.63,43,2.484,5,32,136,active
2018_0119,2018,Female,5,3,Fall,2020,SE,16,16,2.66,59,2.532,24,42,178,active
2018_0119,2018,Female,6,3,Spring,2020,SE,19,19,2.33,78,2.483,15,36,214,active
2018_0119,2018,Female,7,4,Fall,2021,SE,19,18,3.1,96,2.598,10,49,263,active
2018_0119,2018,Female,8,4,Spring,2021,SE,21,21,3.36,117,2.735,24,52,315,active
2018_0120,2018,Male,1,1,Fall,2018,SE,9,3,0.87,3,0.87,9,29,29,active
2018_0120,2018,Male,2,1,Spring,2018,SE,8,8,1.83,11,1.568,4,26,55,active
2018_0120,2018,Male,3,2,Fall,2019,SE,11,11,2.81,22,2.189,3,25,80,active
2018_0120,2018,Male,4,2,Spring,2019,SE,14,13,2.55,35,2.323,10,25,105,active
2018_0120,2018,Male,5,3,Fall,2020,SE,13,12,2.49,47,2.366,11,26,131,active
2018_0120,2018,Male,6,3,Spring,2020,SE,12,7,1.79,54,2.291,10,28,159,active
2018_0120,2018,Male,7,4,Fall,2021,SE,11,11,2.53,65,2.332,11,28,187,active
2018_0120,2018,Male,8,4,Spring,2021,SE,14,14,2.54,79,2.368,15,33,220,active
2018_0121,2018,Female,1,1,Fall,2018,SE,12,11,3.95,11,3.95,35,75,75,active
2018_0121,2018,Female,2,1,Spring,2018,SE,17,16,4.0,27,3.98,38,75,150,active
2018_0121,2018,Female,3,2,Fall,2019,SE,12,12,3.41,39,3.804,14,44,194,active
2018_0121,2018,Female,4,2,Spring,2019,SE,17,17,3.6,56,3.742,23,75,269,active
2018_0121,2018,Female,5,3,Fall,2020,SE,12,11,3.26,67,3.663,22,47,316,active
2018_0121,2018,Female,6,3,Spring,2020,SE,14,14,3.8,81,3.687,18,75,391,active
2018_0121,2018,Female,7,4,Fall,2021,SE,15,15,3.87,96,3.715,12,75,466,active
2018_0121,2018,Female,8,4,Spring,2021,SE,18,18,3.9,114,3.745,40,75,541,active
2018_0122,2018,Female,1,1,Fall,2018,SE,16,16,2.97,16,2.97,6,31,31,active
2018_0122,2018,Female,2,1,Spring,2018,SE,12,12,2.74,28,2.871,8,37,68,active
2018_0122,2018,Female,3,2,Fall,2019,SE,9,9,3.02,37,2.908,12,42,110,active
2018_0122,2018,Female,4,2,Spring,2019,SE,14,14,3.03,51,2.941,10,33,143,active
2018_0122,2018,Female,5,3,Fall,2020,SE,15,15,3.11,66,2.98,8,32,175,active
2018_0122,2018,Female,6,3,Spring,2020,SE,9,9,2.74,75,2.951,8,34,209,active
2018_0122,2018,Female,7,4,Fall,2021,SE,14,14,3.06,89,2.968,7,42,251,active
2018_0122,2018,Female,8,4,Spring,2021,SE,15,15,3.13,104,2.991,12,35,286,active
2018_0123,2018,Male,1,1,Fall,2018,SE,12,12,3.71,12,3.71,25,75,75,active
2018_0123,2018,Male,2,1,Spring,2018,SE,19,17,3.1,29,3.352,22,49,124,active
2018_0123,2018,Male,3,2,Fall,2019,SE,20,18,3.3,47,3.332,19,48,172,active
2018_0123,2018,Male,4,2,Spring,2019,SE,13,13,3.81,60,3.436,15,75,247,active
2018_0123,2018,Male,5,3,Fall,2020,SE,15,15,3.45,75,3.439,24,47,294,active
2018_0123,2018,Male,6,3,Spring,2020,SE,17,17,3.6,92,3.468,15,75,369,active
2018_0123,2018,Male,7,4,Fall,2021,SE,15,15,3.93,107,3.533,21,75,444,active
2018_0123,2018,Male,8,4,Spring,2021,SE,12,12,4.0,119,3.58,16,75,519,active
2018_0124,2018,Male,1,1,Fall,2018,SE,24,23,3.68,23,3.68,52,75,75,active
2018_0124,2018,Male,2,1,Spring,2018,SE,24,24,4.0,47,3.843,60,85,160,active
2018_0124,2018,Male,3,2,Fall,2019,SE,24,24,3.77,71,3.819,58,85,245,active
2018_0124,2018,Male,4,2,Spring,2019,SE,22,21,4.0,92,3.86,47,85,330,active
2018_0124,2018,Male,5,3,Fall,2020,SE,22,21,3.7,113,3.83,58,85,415,active
2018_0124,2018,Male,6,3,Spring,2020,SE,15,14,3.85,127,3.832,45,85,500,active
2018_0124,2018,Male,7,4,Fall,2021,SE,15,14,3.34,141,3.784,48,53,553,graduated
2018_0124,2018,Male,8,4,Spring,2021,SE,0,0,0.0,141,3.784,0,0,553,graduated
2018_0125,2018,Male,1,1,Fall,2018,SE,13,10,2.31,10,2.31,19,30,30,active
2018_0125,2018,Male,2,1,Spring,2018,SE,16,13,2.71,23,2.536,28,45,75,active
2018_0125,2018,Male,3,2,Fall,2019,SE,19,18,3.13,41,2.797,31,46,121,active
2018_0125,2018,Male,4,2,Spring,2019,SE,17,17,3.2,58,2.915,34,39,160,active
2018_0125,2018,Male,5,3,Fall,2020,SE,15,15,3.1,73,2.953,15,44,204,active
2018_0125,2018,Male,6,3,Spring,2020,SE,16,14,2.51,87,2.882,10,46,250,active
2018_0125,2018,Male,7,4,Fall,2021,SE,14,11,3.08,98,2.904,18,37,287,active
2018_0125,2018,Male,8,4,Spring,2021,SE,14,14,2.93,112,2.907,9,38,325,active
2018_0126,2018,Male,1,1,Fall,2018,SE,18,17,4.0,17,4.0,24,75,75,active
2018_0126,2018,Male,2,1,Spring,2018,SE,18,17,4.0,34,4.0,20,75,150,active
2018_0126,2018,Male,3,2,Fall,2019,SE,12,12,3.72,46,3.927,18,75,225,active
2018_0126,2018,Male,4,2,Spring,2019,SE,19,18,3.68,64,3.858,26,75,300,active
2018_0126,2018,Male,5,3,Fall,2020,SE,15,13,3.23,77,3.752,22,36,336,active
2018_0126,2018,Male,6,3,Spring,2020,SE,17,17,3.49,94,3.704,38,41,377,active
